transaction_id,timestamp,card_id,merchant_id,merchant_category,amount,city,hour,is_foreign,transaction_count_1h,amount_zscore,is_high_amount,is_night,velocity_flag,risk_score,risk_tier,is_fraud
TXN_0000183,2024-01-23 01:42:24,CARD_5657,MERCH_931,gas_station,60.91,Phoenix,1,False,1,0.7489,0,1,0,8.7,LOW,0
TXN_0000184,2024-01-26 11:05:12,CARD_2140,MERCH_244,electronics,666.09,Los Angeles,11,False,1,1.0017,1,0,0,25.0,MEDIUM,0
TXN_0000185,2024-03-18 08:32:20,CARD_9575,MERCH_658,online_retail,0.01,Austin,8,False,2,-1.5101,0,0,0,0.0,LOW,0
TXN_0000186,2024-02-24 03:24:52,CARD_1375,MERCH_188,restaurant,76.14,Dallas,3,False,0,1.7837,0,1,0,13.9,LOW,0
TXN_0000187,2024-03-21 06:11:48,CARD_2323,MERCH_721,grocery,87.27,Philadelphia,6,False,0,0.6284,0,0,0,3.1,LOW,0
TXN_0000188,2024-03-12 13:15:59,CARD_2124,MERCH_873,electronics,1069.21,Dallas,13,False,1,2.5239,1,0,0,32.6,MEDIUM,0
TXN_0000189,2024-02-24 14:51:56,CARD_8006,MERCH_378,gas_station,29.35,Columbus,14,False,3,-0.8435,0,0,0,0.0,LOW,0
TXN_0000190,2024-01-14 17:19:38,CARD_1486,MERCH_299,atm,0.01,Chicago,17,False,2,-1.5304,0,0,0,0.0,LOW,0
TXN_0000191,2024-03-29 09:30:15,CARD_2403,MERCH_709,gas_station,45.14,Jacksonville,9,False,3,-0.0468,0,0,0,0.0,LOW,0
TXN_0000192,2024-01-22 20:54:08,CARD_6134,MERCH_686,grocery,55.36,Dallas,20,False,1,-0.3052,0,0,0,0.0,LOW,0
TXN_0000193,2024-01-23 03:44:23,CARD_2606,MERCH_298,travel,814.54,Fort Worth,3,False,2,0.7001,1,1,0,28.5,MEDIUM,0
TXN_0000194,2024-01-14 03:29:57,CARD_7169,MERCH_656,grocery,102.62,Columbus,3,False,0,1.0775,0,1,0,10.4,LOW,0
TXN_0000195,2024-01-07 04:59:03,CARD_9669,MERCH_709,grocery,61.94,Chicago,4,False,1,-0.1127,0,1,0,5.0,LOW,0
TXN_0000196,2024-02-03 18:04:44,CARD_5241,MERCH_378,online_retail,97.13,Los Angeles,18,False,1,-0.3548,0,0,0,0.0,LOW,0
TXN_0000197,2024-03-16 21:50:13,CARD_9126,MERCH_477,atm,242.73,New York,21,False,1,0.4916,0,0,0,2.5,LOW,0
TXN_0000198,2024-03-18 22:08:37,CARD_7532,MERCH_244,grocery,56.03,Chicago,22,False,0,-0.2856,0,0,0,0.0,LOW,0
TXN_0000199,2024-02-14 04:24:36,CARD_4942,MERCH_669,gas_station,38.2,Philadelphia,4,False,1,-0.397,0,1,0,5.0,LOW,0
TXN_0000200,2024-01-29 07:40:16,CARD_6613,MERCH_675,electronics,670.4,Houston,7,False,3,1.018,1,0,0,25.1,MEDIUM,0
TXN_0000201,2024-02-01 04:20:25,CARD_3105,MERCH_188,pharmacy,79.79,Fort Worth,4,True,1,1.2427,0,1,0,36.2,MEDIUM,0
TXN_0000202,2024-03-23 16:49:19,CARD_7309,MERCH_561,restaurant,61.85,Jacksonville,16,False,1,1.1156,0,0,0,5.6,LOW,0
TXN_0000204,2024-01-06 04:05:15,CARD_3873,MERCH_899,grocery,0.01,Dallas,4,True,1,-1.9247,0,1,0,30.0,MEDIUM,0
TXN_0000205,2024-01-06 19:35:19,CARD_7506,MERCH_903,gas_station,42.04,Phoenix,19,False,1,-0.2032,0,0,0,0.0,LOW,0
TXN_0000206,2024-03-20 21:55:10,CARD_5137,MERCH_957,grocery,38.47,San Diego,21,False,0,-0.7994,0,0,0,0.0,LOW,0
TXN_0000207,2024-01-09 03:56:51,CARD_9212,MERCH_779,online_retail,107.68,Phoenix,3,False,0,-0.2293,0,1,0,5.0,LOW,0
TXN_0000208,2024-03-25 17:43:43,CARD_6123,MERCH_889,grocery,41.51,Jacksonville,17,False,1,-0.7105,0,0,0,0.0,LOW,0
TXN_0000209,2024-01-17 12:40:04,CARD_1519,MERCH_100,restaurant,37.54,Houston,12,False,3,-0.0208,0,0,0,0.0,LOW,0
TXN_0000210,2024-02-19 08:25:47,CARD_7368,MERCH_776,online_retail,21.27,Charlotte,8,False,0,-1.2572,0,0,0,0.0,LOW,0
TXN_0000211,2024-03-28 08:03:57,CARD_4235,MERCH_709,online_retail,0.01,Columbus,8,False,3,-1.5101,0,0,0,0.0,LOW,0
TXN_0000212,2024-01-11 10:17:04,CARD_8046,MERCH_140,grocery,107.79,Chicago,10,False,1,1.2287,0,0,0,6.1,LOW,0
TXN_0000213,2024-01-26 07:49:58,CARD_7368,MERCH_477,travel,132.74,Dallas,7,False,0,-1.089,0,0,0,0.0,LOW,0
TXN_0000214,2024-03-06 11:32:03,CARD_8407,MERCH_614,electronics,380.09,Fort Worth,11,False,5,-0.0783,0,0,1,35.0,MEDIUM,0
TXN_0000215,2024-03-14 12:49:19,CARD_7653,MERCH_709,electronics,647.26,Fort Worth,12,False,2,0.9306,1,0,0,24.7,MEDIUM,0
TXN_0000216,2024-03-22 15:49:54,CARD_1284,MERCH_817,grocery,97.0,Philadelphia,15,False,10,0.9131,0,0,1,39.6,MEDIUM,0
TXN_0000217,2024-01-02 17:56:01,CARD_4071,MERCH_903,grocery,92.82,Dallas,17,False,2,0.7908,0,0,0,4.0,LOW,0
TXN_0000218,2024-03-10 22:21:04,CARD_6239,MERCH_779,atm,216.34,Chicago,22,False,0,0.2717,0,0,0,1.4,LOW,0
TXN_0000219,2024-01-29 23:07:13,CARD_8112,MERCH_721,restaurant,53.93,Houston,23,False,2,0.7454,0,0,0,3.7,LOW,0
TXN_0000220,2024-02-20 04:42:15,CARD_4746,MERCH_323,gas_station,72.46,Houston,4,True,0,1.3317,0,1,0,36.7,MEDIUM,0
TXN_0000221,2024-03-22 13:22:32,CARD_8024,MERCH_721,restaurant,47.35,Phoenix,13,False,2,0.4378,0,0,0,2.2,LOW,0
TXN_0000222,2024-03-22 04:48:25,CARD_1552,MERCH_504,online_retail,0.01,Philadelphia,4,False,1,-1.5101,0,1,0,5.0,LOW,0
TXN_0000223,2024-01-17 15:41:17,CARD_7169,MERCH_504,pharmacy,26.14,Austin,15,False,4,-0.6267,0,0,1,35.0,MEDIUM,0
TXN_0000224,2024-02-12 08:38:39,CARD_8771,MERCH_964,gas_station,58.93,Columbus,8,False,0,0.649,0,0,0,3.2,LOW,0
TXN_0000225,2024-01-26 13:29:26,CARD_4671,MERCH_873,atm,104.75,Dallas,13,False,1,-0.6579,0,0,0,0.0,LOW,0
TXN_0000226,2024-02-25 08:04:51,CARD_7962,MERCH_140,grocery,121.7,San Diego,8,False,2,1.6357,0,0,0,8.2,LOW,0
TXN_0000227,2024-03-15 09:16:19,CARD_9295,MERCH_882,online_retail,114.0,Austin,9,False,1,-0.1541,0,0,0,0.0,LOW,0
TXN_0000228,2024-01-29 14:44:50,CARD_6590,MERCH_868,online_retail,128.1,San Jose,14,False,1,0.0137,0,0,0,0.1,LOW,0
TXN_0000229,2024-01-11 22:12:21,CARD_2323,MERCH_873,grocery,104.37,San Antonio,22,False,1,1.1287,0,0,0,5.6,LOW,0
TXN_0000230,2024-01-06 18:55:47,CARD_6472,MERCH_188,grocery,58.6,New York,18,False,2,-0.2105,0,0,0,0.0,LOW,0
TXN_0000231,2024-01-05 18:52:32,CARD_7584,MERCH_614,restaurant,41.88,Dallas,18,False,0,0.1821,0,0,0,0.9,LOW,0
TXN_0000232,2024-02-02 23:27:53,CARD_1197,MERCH_709,pharmacy,68.97,New York,23,False,1,0.8657,0,0,0,4.3,LOW,0
TXN_0000233,2024-03-27 22:30:35,CARD_7415,MERCH_477,online_retail,0.01,San Jose,22,False,0,-1.5101,0,0,0,0.0,LOW,0
TXN_0000234,2024-01-23 15:46:10,CARD_4924,MERCH_686,atm,145.76,Charlotte,15,False,2,-0.3162,0,0,0,0.0,LOW,0
TXN_0000235,2024-02-06 10:21:00,CARD_2398,MERCH_573,travel,888.24,Jacksonville,10,False,2,0.8935,1,0,0,24.5,MEDIUM,0
TXN_0000237,2024-02-29 05:00:06,CARD_9012,MERCH_689,electronics,790.85,San Antonio,5,False,0,1.4728,1,0,0,27.4,MEDIUM,0
TXN_0000238,2024-01-25 07:16:59,CARD_8046,MERCH_899,grocery,9.84,San Diego,7,False,0,-1.6371,0,0,0,0.0,LOW,0
TXN_0000239,2024-01-12 10:34:13,CARD_5775,MERCH_954,grocery,5.85,San Diego,10,False,2,-1.7538,0,0,0,0.0,LOW,0
TXN_0000240,2024-01-15 02:09:58,CARD_8337,MERCH_708,travel,863.27,Houston,2,False,0,0.8279,1,1,0,29.1,MEDIUM,0
TXN_0000241,2024-01-20 19:34:59,CARD_4162,MERCH_935,travel,903.64,Charlotte,19,False,1,0.9339,1,0,0,24.7,MEDIUM,0
TXN_0000242,2024-01-08 18:06:08,CARD_7309,MERCH_299,gas_station,41.13,New York,18,False,4,-0.2491,0,0,1,35.0,MEDIUM,0
TXN_0000244,2024-02-28 02:52:44,CARD_5775,MERCH_323,online_retail,190.79,Charlotte,2,False,0,0.7594,0,1,0,8.8,LOW,0
TXN_0000245,2024-03-01 18:19:51,CARD_7884,MERCH_686,atm,82.34,Charlotte,18,False,0,-0.8445,0,0,0,0.0,LOW,0
TXN_0000246,2024-03-22 19:29:36,CARD_7708,MERCH_709,online_retail,52.85,New York,19,False,1,-0.8815,0,0,0,0.0,LOW,0
TXN_0000247,2024-01-27 09:24:55,CARD_6317,MERCH_150,restaurant,42.17,Charlotte,9,False,1,0.1956,0,0,0,1.0,LOW,0
TXN_0000248,2024-02-28 22:20:15,CARD_8387,MERCH_482,restaurant,57.89,Houston,22,False,1,0.9305,0,0,0,4.7,LOW,0
TXN_0000249,2024-03-20 14:48:32,CARD_6123,MERCH_931,restaurant,12.35,Houston,14,False,0,-1.1985,0,0,0,0.0,LOW,0
TXN_0000250,2024-01-03 13:18:20,CARD_2873,MERCH_516,online_retail,101.19,Austin,13,False,0,-0.3065,0,0,0,0.0,LOW,0
TXN_0000251,2024-03-11 07:16:15,CARD_1284,MERCH_899,atm,150.69,Philadelphia,7,False,1,-0.2752,0,0,0,0.0,LOW,0
TXN_0000252,2024-01-08 22:25:47,CARD_7309,MERCH_899,restaurant,47.2,Charlotte,22,False,0,0.4308,0,0,0,2.2,LOW,0
TXN_0000253,2024-02-19 15:21:54,CARD_5246,MERCH_133,gas_station,44.83,San Diego,15,False,0,-0.0624,0,0,0,0.0,LOW,0
TXN_0000254,2024-03-15 18:24:22,CARD_2713,MERCH_179,gas_station,34.08,Los Angeles,18,False,3,-0.6048,0,0,0,0.0,LOW,0
TXN_0000255,2024-02-11 07:53:46,CARD_6193,MERCH_194,electronics,729.6,Houston,7,False,2,1.2415,1,0,0,26.2,MEDIUM,0
TXN_0000256,2024-02-20 09:04:39,CARD_7223,MERCH_112,travel,313.51,Jacksonville,9,False,2,-0.6146,0,0,0,0.0,LOW,0
TXN_0000257,2024-02-25 18:12:42,CARD_7169,MERCH_516,grocery,54.78,Dallas,18,False,2,-0.3222,0,0,0,0.0,LOW,0
TXN_0000258,2024-02-22 00:11:09,CARD_9415,MERCH_709,grocery,9.3,Phoenix,0,True,0,-1.6529,0,1,0,30.0,MEDIUM,0
TXN_0000259,2024-03-06 20:23:32,CARD_7884,MERCH_708,online_retail,52.21,Houston,20,False,0,-0.8891,0,0,0,0.0,LOW,0
TXN_0000260,2024-03-18 07:50:22,CARD_9126,MERCH_299,grocery,83.06,Austin,7,False,0,0.5052,0,0,0,2.5,LOW,0
TXN_0000261,2024-01-13 03:29:33,CARD_2002,MERCH_797,travel,674.65,Houston,3,False,0,0.333,1,1,0,26.7,MEDIUM,0
TXN_0000262,2024-02-07 10:18:20,CARD_1377,MERCH_133,gas_station,56.99,Los Angeles,10,False,2,0.5511,0,0,0,2.8,LOW,0
TXN_0000263,2024-03-17 17:42:19,CARD_9798,MERCH_482,grocery,84.28,Dallas,17,False,4,0.5409,0,0,1,37.7,MEDIUM,0
TXN_0000264,2024-02-04 07:46:40,CARD_7119,MERCH_294,atm,430.53,Fort Worth,7,False,0,2.056,0,0,0,10.3,LOW,0
TXN_0000265,2024-02-14 01:06:36,CARD_2140,MERCH_817,grocery,38.82,Phoenix,1,False,0,-0.7892,0,1,0,5.0,LOW,0
TXN_0000266,2024-03-07 19:06:43,CARD_3873,MERCH_776,gas_station,12.61,Austin,19,False,2,-1.6881,0,0,0,0.0,LOW,0
TXN_0000267,2024-03-25 04:20:34,CARD_9575,MERCH_299,grocery,28.23,San Antonio,4,False,4,-1.099,0,1,1,40.0,MEDIUM,0
TXN_0000268,2024-01-23 15:27:42,CARD_9126,MERCH_179,grocery,40.37,Charlotte,15,False,0,-0.7438,0,0,0,0.0,LOW,0
TXN_0000269,2024-03-26 23:58:17,CARD_9447,MERCH_100,grocery,30.9,San Jose,23,False,0,-1.0209,0,0,0,0.0,LOW,0
TXN_0000270,2024-03-04 21:05:05,CARD_7532,MERCH_179,grocery,68.28,San Diego,21,False,0,0.0728,0,0,0,0.4,LOW,0
TXN_0000271,2024-01-03 18:20:53,CARD_9761,MERCH_817,grocery,108.84,Houston,18,False,3,1.2595,0,0,0,6.3,LOW,0
TXN_0000272,2024-03-18 13:00:53,CARD_7695,MERCH_176,grocery,118.89,Columbus,13,False,1,1.5535,0,0,0,7.8,LOW,0
TXN_0000273,2024-02-04 14:28:44,CARD_7695,MERCH_140,online_retail,167.91,New York,14,False,2,0.4872,0,0,0,2.4,LOW,0
TXN_0000274,2024-01-26 09:33:29,CARD_2140,MERCH_448,online_retail,323.42,Dallas,9,False,2,2.3372,0,0,0,11.7,LOW,0
TXN_0000275,2024-02-17 08:38:33,CARD_7703,MERCH_910,restaurant,30.16,Houston,8,False,0,-0.3659,0,0,0,0.0,LOW,0
TXN_0000276,2024-02-21 20:37:20,CARD_1284,MERCH_194,gas_station,12.35,San Diego,20,False,1,-1.7013,0,0,0,0.0,LOW,0
TXN_0000277,2024-02-18 13:31:34,CARD_4746,MERCH_873,restaurant,61.17,Charlotte,13,False,0,1.0839,0,0,0,5.4,LOW,0
TXN_0000278,2024-01-05 23:18:25,CARD_2713,MERCH_822,atm,0.01,Los Angeles,23,False,0,-1.5304,0,0,0,0.0,LOW,0
TXN_0000279,2024-03-15 00:22:10,CARD_1284,MERCH_713,travel,222.9,New York,0,False,2,-0.8524,0,1,0,5.0,LOW,0
TXN_0000280,2024-01-31 18:11:35,CARD_4783,MERCH_614,grocery,83.2,Fort Worth,18,False,1,0.5093,0,0,0,2.5,LOW,0
TXN_0000281,2024-01-13 16:47:04,CARD_6239,MERCH_133,grocery,61.42,Austin,16,False,0,-0.1279,0,0,0,0.0,LOW,0
TXN_0000282,2024-02-20 22:08:59,CARD_4746,MERCH_100,gas_station,41.18,San Antonio,22,False,1,-0.2466,0,0,0,0.0,LOW,0
TXN_0000283,2024-02-26 00:33:45,CARD_5392,MERCH_689,gas_station,21.38,Houston,0,False,1,-1.2456,0,1,0,5.0,LOW,0
TXN_0000284,2024-01-10 07:35:12,CARD_1126,MERCH_709,online_retail,118.97,San Jose,7,False,2,-0.095,0,0,0,0.0,LOW,0
TXN_0000285,2024-03-25 20:00:34,CARD_9117,MERCH_221,restaurant,60.08,Houston,20,False,1,1.0329,0,0,0,5.2,LOW,0
TXN_0000286,2024-02-24 01:18:51,CARD_1949,MERCH_176,grocery,65.7,San Jose,1,False,0,-0.0027,0,1,0,5.0,LOW,0
TXN_0000287,2024-03-30 16:51:10,CARD_7464,MERCH_573,restaurant,19.74,San Antonio,16,False,0,-0.853,0,0,0,0.0,LOW,0
TXN_0000288,2024-03-01 08:12:27,CARD_7695,MERCH_935,restaurant,10.55,Jacksonville,8,False,2,-1.2826,0,0,0,0.0,LOW,0
TXN_0000289,2024-01-01 21:47:05,CARD_7194,MERCH_954,grocery,36.66,San Jose,21,False,2,-0.8524,0,0,0,0.0,LOW,0
TXN_0000290,2024-01-19 18:07:15,CARD_8140,MERCH_244,travel,704.78,Dallas,18,False,2,0.4121,1,0,0,22.1,MEDIUM,0
TXN_0000291,2024-03-28 12:44:43,CARD_1352,MERCH_947,grocery,77.03,Los Angeles,12,False,0,0.3288,0,0,0,1.6,LOW,0
TXN_0000292,2024-02-20 08:47:13,CARD_2566,MERCH_708,atm,83.94,San Jose,8,False,1,-0.8312,0,0,0,0.0,LOW,0
TXN_0000293,2024-01-11 23:58:25,CARD_4803,MERCH_179,grocery,0.01,Austin,23,False,2,-1.9247,0,0,0,0.0,LOW,0
TXN_0000294,2024-01-07 16:26:05,CARD_8055,MERCH_153,travel,716.41,San Diego,16,False,3,0.4426,1,0,0,22.2,MEDIUM,0
TXN_0000295,2024-02-18 07:48:47,CARD_5241,MERCH_935,atm,72.28,Dallas,7,False,2,-0.9283,0,0,0,0.0,LOW,0
TXN_0000296,2024-02-23 11:19:20,CARD_5453,MERCH_244,pharmacy,62.67,San Jose,11,False,2,0.6462,0,0,0,3.2,LOW,0
TXN_0000297,2024-01-23 04:09:31,CARD_1795,MERCH_947,travel,222.43,Houston,4,True,1,-0.8536,0,1,0,30.0,MEDIUM,1
TXN_0000298,2024-01-18 12:57:12,CARD_7373,MERCH_873,electronics,103.39,San Antonio,12,False,2,-1.1231,0,0,0,0.0,LOW,0
TXN_0000299,2024-02-24 13:48:16,CARD_9575,MERCH_482,online_retail,134.55,Los Angeles,13,False,2,0.0904,0,0,0,0.5,LOW,0
TXN_0000300,2024-02-09 04:47:41,CARD_5144,MERCH_709,electronics,1040.16,Jacksonville,4,False,0,2.4143,1,1,0,37.1,MEDIUM,1
TXN_0000301,2024-01-04 07:58:38,CARD_4671,MERCH_112,grocery,91.22,Chicago,7,False,1,0.7439,0,0,0,3.7,LOW,0
TXN_0000302,2024-01-06 04:32:55,CARD_8987,MERCH_935,restaurant,41.0,Fort Worth,4,False,0,0.1409,0,1,0,5.7,LOW,0
TXN_0000303,2024-01-22 10:47:54,CARD_7786,MERCH_140,restaurant,45.89,San Jose,10,False,1,0.3695,0,0,0,1.8,LOW,0
TXN_0000304,2024-02-20 18:24:29,CARD_8717,MERCH_516,travel,0.01,San Diego,18,False,0,-1.4372,0,0,0,0.0,LOW,0
TXN_0000305,2024-01-28 01:14:36,CARD_8417,MERCH_482,restaurant,13.31,San Diego,1,False,2,-1.1536,0,1,0,5.0,LOW,0
TXN_0000306,2024-01-02 08:18:46,CARD_2403,MERCH_244,restaurant,0.01,Chicago,8,False,0,-1.7754,0,0,0,0.0,LOW,0
TXN_0000307,2024-03-23 09:42:41,CARD_6134,MERCH_721,online_retail,284.34,San Jose,9,False,0,1.8723,0,0,0,9.4,LOW,0
TXN_0000308,2024-03-03 09:50:31,CARD_3021,MERCH_658,gas_station,75.55,Philadelphia,9,False,1,1.4876,0,0,0,7.4,LOW,0
TXN_0000309,2024-02-22 12:38:23,CARD_3519,MERCH_725,grocery,78.75,Jacksonville,12,False,0,0.3791,0,0,0,1.9,LOW,0
TXN_0000310,2024-01-22 23:35:11,CARD_7415,MERCH_153,restaurant,40.97,Fort Worth,23,False,5,0.1395,0,0,1,35.7,MEDIUM,0
TXN_0000311,2024-03-04 17:43:58,CARD_8717,MERCH_185,restaurant,3.87,Columbus,17,False,0,-1.5949,0,0,0,0.0,LOW,0
TXN_0000312,2024-03-26 03:55:33,CARD_8611,MERCH_214,gas_station,40.61,Columbus,3,False,0,-0.2754,0,1,0,5.0,LOW,0
TXN_0000313,2024-03-01 20:11:34,CARD_4746,MERCH_910,gas_station,80.85,Jacksonville,20,False,0,1.755,0,0,0,8.8,LOW,0
TXN_0000314,2024-01-27 14:46:40,CARD_8217,MERCH_658,gas_station,47.63,Phoenix,14,False,2,0.0788,0,0,0,0.4,LOW,0
TXN_0000315,2024-02-05 07:20:34,CARD_7373,MERCH_868,gas_station,33.71,Phoenix,7,False,0,-0.6235,0,0,0,0.0,LOW,0
TXN_0000316,2024-03-24 14:55:26,CARD_7653,MERCH_689,restaurant,0.01,Charlotte,14,False,1,-1.7754,0,0,0,0.0,LOW,0
TXN_0000317,2024-01-02 06:17:07,CARD_2646,MERCH_244,online_retail,251.13,Charlotte,6,False,3,1.4772,0,0,0,7.4,LOW,0
TXN_0000318,2024-01-20 21:59:19,CARD_8337,MERCH_448,gas_station,43.6,Phoenix,21,False,3,-0.1245,0,0,0,0.0,LOW,0
TXN_0000319,2024-01-10 15:09:53,CARD_8480,MERCH_713,pharmacy,0.01,San Jose,15,False,2,-1.5372,0,0,0,0.0,LOW,0
TXN_0000320,2024-02-27 17:01:51,CARD_8055,MERCH_347,atm,69.09,Columbus,17,False,0,-0.9549,0,0,0,0.0,LOW,0
TXN_0000321,2024-02-11 07:01:34,CARD_1337,MERCH_779,restaurant,9.89,Fort Worth,7,False,0,-1.3135,0,0,0,0.0,LOW,0
TXN_0000322,2024-01-12 23:40:35,CARD_7695,MERCH_378,gas_station,42.37,Charlotte,23,False,1,-0.1866,0,0,0,0.0,LOW,0
TXN_0000323,2024-03-25 17:11:48,CARD_1595,MERCH_299,restaurant,42.56,Philadelphia,17,False,1,0.2138,0,0,0,1.1,LOW,0
TXN_0000324,2024-02-19 15:43:35,CARD_2885,MERCH_776,travel,328.65,San Diego,15,False,1,-0.5749,0,0,0,0.0,LOW,0
TXN_0000325,2024-01-23 09:19:00,CARD_8463,MERCH_725,online_retail,193.82,Dallas,9,False,1,0.7955,0,0,0,4.0,LOW,0
TXN_0000326,2024-03-26 03:02:37,CARD_5392,MERCH_482,travel,573.1,Charlotte,3,False,0,0.0665,0,1,0,5.3,LOW,0
TXN_0000327,2024-03-03 20:22:06,CARD_1350,MERCH_140,restaurant,61.37,Charlotte,20,False,1,1.0932,0,0,0,5.5,LOW,0
TXN_0000328,2024-01-12 16:31:49,CARD_9447,MERCH_472,online_retail,86.07,Dallas,16,False,1,-0.4863,0,0,0,0.0,LOW,0
TXN_0000329,2024-03-15 09:26:49,CARD_6542,MERCH_293,gas_station,105.91,Fort Worth,9,False,1,3.0194,0,0,0,15.0,LOW,0
TXN_0000330,2024-01-06 07:29:04,CARD_5694,MERCH_930,electronics,221.94,Philadelphia,7,False,0,-0.6755,0,0,0,0.0,LOW,0
TXN_0000331,2024-03-22 14:39:22,CARD_6472,MERCH_889,grocery,33.38,San Jose,14,False,2,-0.9483,0,0,0,0.0,LOW,0
TXN_0000332,2024-02-05 09:52:07,CARD_2646,MERCH_873,online_retail,22.5,Fort Worth,9,False,0,-1.2426,0,0,0,0.0,LOW,0
TXN_0000333,2024-01-27 09:55:50,CARD_1240,MERCH_725,atm,154.69,Columbus,9,False,2,-0.2418,0,0,0,0.0,LOW,0
TXN_0000334,2024-01-05 19:33:12,CARD_2438,MERCH_910,grocery,4.82,Los Angeles,19,False,3,-1.7839,0,0,0,0.0,LOW,0
TXN_0000335,2024-03-24 19:34:17,CARD_6400,MERCH_689,online_retail,147.98,Los Angeles,19,False,3,0.2501,0,0,0,1.3,LOW,0
TXN_0000336,2024-02-20 08:48:18,CARD_2873,MERCH_115,grocery,0.01,Houston,8,False,0,-1.9247,0,0,0,0.0,LOW,0
TXN_0000337,2024-02-24 17:14:30,CARD_8759,MERCH_817,electronics,425.27,Los Angeles,17,False,2,0.0923,0,0,0,0.5,LOW,0
TXN_0000338,2024-03-17 12:48:06,CARD_4671,MERCH_278,grocery,17.71,Houston,12,False,0,-1.4068,0,0,0,0.0,LOW,0
TXN_0000339,2024-02-15 18:09:31,CARD_7255,MERCH_817,atm,134.24,Charlotte,18,False,3,-0.4122,0,0,0,0.0,LOW,0
TXN_0000340,2024-01-27 02:06:49,CARD_9552,MERCH_686,grocery,86.16,San Jose,2,False,0,0.5959,0,1,0,8.0,LOW,0
TXN_0000341,2024-03-11 01:19:41,CARD_4000,MERCH_709,pharmacy,111.12,Los Angeles,1,False,1,2.3344,0,1,0,16.7,LOW,0
TXN_0000342,2024-02-17 17:12:06,CARD_2724,MERCH_947,travel,87.24,Austin,17,False,0,-1.2083,0,0,0,0.0,LOW,0
TXN_0000343,2024-01-22 11:37:09,CARD_8024,MERCH_614,online_retail,105.72,Charlotte,11,False,3,-0.2526,0,0,0,0.0,LOW,0
TXN_0000344,2024-03-17 00:13:28,CARD_7169,MERCH_573,electronics,177.35,Fort Worth,0,False,2,-0.8439,0,1,0,5.0,LOW,0
TXN_0000345,2024-03-14 03:10:23,CARD_4942,MERCH_150,travel,174.65,Fort Worth,3,False,1,-0.979,0,1,0,5.0,LOW,0
TXN_0000346,2024-01-23 06:09:58,CARD_8838,MERCH_856,pharmacy,20.55,Columbus,6,False,1,-0.8215,0,0,0,0.0,LOW,0
TXN_0000347,2024-02-28 11:55:09,CARD_1284,MERCH_121,gas_station,61.48,Jacksonville,11,False,0,0.7777,0,0,0,3.9,LOW,0
TXN_0000348,2024-03-23 21:08:49,CARD_5748,MERCH_753,online_retail,73.63,Columbus,21,False,2,-0.6343,0,0,0,0.0,LOW,0
TXN_0000349,2024-03-12 22:37:51,CARD_8029,MERCH_856,grocery,143.73,Jacksonville,22,False,4,2.2803,0,0,1,46.4,MEDIUM,0
TXN_0000350,2024-01-18 21:19:20,CARD_6986,MERCH_954,online_retail,159.52,Austin,21,False,1,0.3874,0,0,0,1.9,LOW,0
TXN_0000351,2024-03-18 00:21:35,CARD_2140,MERCH_899,grocery,29.65,Chicago,0,False,3,-1.0575,0,1,0,5.0,LOW,0
TXN_0000352,2024-01-06 01:44:59,CARD_2873,MERCH_150,online_retail,85.16,Columbus,1,False,0,-0.4972,0,1,0,5.0,LOW,0
TXN_0000353,2024-02-25 13:28:13,CARD_5748,MERCH_817,online_retail,43.82,Los Angeles,13,False,0,-0.989,0,0,0,0.0,LOW,0
TXN_0000354,2024-02-16 00:37:52,CARD_9486,MERCH_817,restaurant,55.6,Phoenix,0,False,0,0.8235,0,1,0,9.1,LOW,0
TXN_0000355,2024-01-04 07:20:52,CARD_3697,MERCH_709,restaurant,1.95,Austin,7,False,1,-1.6847,0,0,0,0.0,LOW,0
TXN_0000356,2024-03-06 08:12:59,CARD_2885,MERCH_675,electronics,4.53,Austin,8,False,4,-1.4965,0,0,1,35.0,MEDIUM,0
TXN_0000357,2024-01-27 19:08:05,CARD_6886,MERCH_797,travel,291.55,Columbus,19,False,3,-0.6722,0,0,0,0.0,LOW,0
TXN_0000358,2024-03-17 16:54:37,CARD_7898,MERCH_964,restaurant,53.02,Los Angeles,16,False,2,0.7028,0,0,0,3.5,LOW,0
TXN_0000359,2024-03-20 00:31:21,CARD_9568,MERCH_482,online_retail,237.14,Jacksonville,0,False,0,1.3108,0,1,0,11.6,LOW,0
TXN_0000360,2024-02-23 03:23:47,CARD_1375,MERCH_889,atm,345.67,Los Angeles,3,False,3,1.3491,0,1,0,11.7,LOW,0
TXN_0000361,2024-02-26 10:13:33,CARD_8463,MERCH_882,grocery,83.54,San Jose,10,False,1,0.5192,0,0,0,2.6,LOW,0
TXN_0000362,2024-01-05 16:31:31,CARD_1240,MERCH_289,grocery,62.1,Houston,16,False,1,-0.108,0,0,0,0.0,LOW,0
TXN_0000363,2024-03-21 02:31:18,CARD_1552,MERCH_573,grocery,92.81,Dallas,2,False,1,0.7905,0,1,0,9.0,LOW,0
TXN_0000364,2024-03-02 08:10:13,CARD_1724,MERCH_472,online_retail,11.27,Los Angeles,8,False,2,-1.3762,0,0,0,0.0,LOW,0
TXN_0000365,2024-02-04 14:34:53,CARD_1031,MERCH_133,restaurant,0.01,New York,14,False,0,-1.7754,0,0,0,0.0,LOW,0
TXN_0000366,2024-01-08 17:12:30,CARD_7931,MERCH_244,electronics,502.26,Charlotte,17,False,6,0.3831,0,0,1,36.9,MEDIUM,0
